C4H10_28r18, C[0], C[1], C[2], C[3], H[4], H[5], H[6], H[7], H[8], H[9], H[10], H[11], H[12], H[13], 
Densities, 0.0654319702918419, 0.07181710337090139, 0.2030930194233903, 0.06988722600758512, 0.00048144450652424, 0.0006882068749501678, 0.001363958791236437, 0.0004561628722992381, 0.002596820276641176, 0.0006481208069003149, 0.001036332110229755, 0.000148730703880329, 0.0005588549665204855, 0.1208178225412792, 
Time[fs], 27.500000, 27.500000, 27.500000, 27.500000, 23.000000, 24.500000, 22.500000, 23.000000, 23.500000, 24.000000, 23.000000, 23.500000, 24.000000, 22.500000, 
Density Sum, 0.5390257735441801,,,,,,,,,,,,,,
X Velocity[A/fs],-0.282962,-0.185642,0.211459,0.297572,-0.267644,-0.543037,-0.975533,-0.183700,-0.683315,0.671017,0.059476,0.178057,0.535356,1.037274,
Y Velocity[A/fs],-0.250836,0.276108,0.227484,-0.236036,-1.022795,-0.114886,-0.080059,0.159479,0.927135,0.910099,0.223101,-0.983119,-0.271341,0.008468,
Z Velocity[A/fs],0.047064,-0.212880,0.240464,-0.098794,-0.313034,0.922405,-0.238743,-1.090797,0.100159,-0.097173,1.085768,0.391487,-0.954072,0.156132,
Speed[A/fs],0.381053,0.394989,0.392794,0.392457,1.102603,1.076530,1.007508,1.117595,1.156085,1.134895,1.110046,1.073075,1.127159,1.048993,
,,,,,,,,,,,,,,,
C4H10_28r34, C[0], C[1], C[2], C[3], H[4], H[5], H[6], H[7], H[8], H[9], H[10], H[11], H[12], H[13], 
Densities, 0.08782175262831519, 0.08301202148520942, 0.1806498034644936, 0.04127884794617114, 0.0003994119444053562, 0.0004656129179160318, 0.00118097741468058, 0.0003861616115128805, 0.0002562700101597463, 0.000876877219796897, 0.0008494079531904369, 0.00229406297576088, 3.197678189427301e-05, 0.0171844894801306, 
Time[fs], 27.500000, 27.500000, 27.500000, 27.500000, 23.000000, 24.500000, 22.500000, 23.000000, 24.500000, 24.000000, 23.000000, 23.000000, 24.500000, 23.000000, 
Density Sum, 0.416687673833637,,,,,,,,,,,,,,
X Velocity[A/fs],-0.282729,-0.164591,0.202523,0.321733,-0.310139,-0.545606,-0.960506,-0.293210,-0.652659,0.688043,-0.022664,-0.006352,0.732998,0.911213,
Y Velocity[A/fs],-0.247482,0.264097,0.248192,-0.245720,-0.991948,-0.215530,-0.121419,0.314504,0.857528,0.890610,0.250355,-1.028170,-0.198912,-0.100784,
Z Velocity[A/fs],0.025755,-0.230752,0.230237,-0.044051,-0.401486,0.892419,-0.250250,-1.044822,0.262451,-0.234855,1.091204,0.362011,-0.884535,0.346278,
Speed[A/fs],0.376625,0.387407,0.394492,0.407223,1.114154,1.067966,0.999970,1.129840,1.109143,1.149673,1.119785,1.090058,1.165871,0.979987,
,,,,,,,,,,,,,,,
C4H10_28r30, C[0], C[1], C[2], C[3], H[4], H[5], H[6], H[7], H[8], H[9], H[10], H[11], H[12], H[13], 
Densities, 0.05222602905405848, 0.09506779119318391, 0.1210830132699917, 0.03713419122344948, 0.0003892398543003371, 0.0004396035832288975, 0.001499626634737528, 0.0004078403077547062, 0.001891865862388353, 2.596460051811437e-05, 0.001093987835906236, 0.0001609483711403877, 2.125778786965236e-05, 0.09341439000657528, 
Time[fs], 27.500000, 27.500000, 27.500000, 27.500000, 24.000000, 24.000000, 22.500000, 23.000000, 23.500000, 24.500000, 23.000000, 23.500000, 24.500000, 22.500000, 
Density Sum, 0.4048557495851031,,,,,,,,,,,,,,
X Velocity[A/fs],-0.283940,-0.196235,0.187380,0.312852,-0.219287,-0.452349,-0.999826,-0.117221,-0.672028,0.809088,0.036414,0.082346,0.584093,1.035185,
Y Velocity[A/fs],-0.264380,0.263331,0.259649,-0.239863,-0.912422,-0.376790,0.004530,0.301780,0.925796,0.855432,0.229565,-0.973897,-0.356984,-0.081803,
Z Velocity[A/fs],0.031420,-0.225088,0.220683,-0.029771,-0.614516,0.942202,-0.130912,-1.065137,0.225037,-0.159097,1.079109,0.508530,-0.935139,0.145025,
Speed[A/fs],0.389237,0.398140,0.388883,0.395344,1.121709,1.111006,1.008371,1.113251,1.165917,1.188150,1.103858,1.101753,1.158916,1.048490,
,,,,,,,,,,,,,,,
C4H10_28r24, C[0], C[1], C[2], C[3], H[4], H[5], H[6], H[7], H[8], H[9], H[10], H[11], H[12], H[13], 
Densities, 0.102913566146517, 0.05891647091945992, 0.1352698156853982, 0.05836384815801011, 0.0009163467564451029, 0.0007671891611539278, 0.001290797611975159, 0.000438043061313634, 0.001809579129500339, 7.682315625505817e-05, 0.0009939260192651099, 0.00011090287744136, 0.0004622801367701441, 0.1139571030417914, 
Time[fs], 28.000000, 28.000000, 28.000000, 28.000000, 23.500000, 24.000000, 22.500000, 23.000000, 24.000000, 23.500000, 23.000000, 23.500000, 24.000000, 22.500000, 
Density Sum, 0.4762866918612964,,,,,,,,,,,,,,
X Velocity[A/fs],-0.292163,-0.210904,0.196180,0.294039,-0.249381,-0.477652,-0.982334,-0.252926,-0.677337,0.521208,0.021851,0.226134,0.538971,1.031030,
Y Velocity[A/fs],-0.254369,0.265527,0.246388,-0.240144,-1.005899,-0.328015,-0.116408,0.297517,0.868810,0.939196,0.172294,-0.953376,-0.222567,0.031202,
Z Velocity[A/fs],0.064854,-0.233886,0.234055,-0.082693,-0.419877,0.927385,-0.107472,-1.068889,0.199104,-0.059337,1.085423,0.445238,-0.914432,0.096962,
Speed[A/fs],0.392771,0.411932,0.392397,0.388544,1.118178,1.093521,0.995029,1.137986,1.119490,1.075764,1.099230,1.076243,1.084533,1.036050,
,,,,,,,,,,,,,,,
C4H10_28r48, C[0], C[1], C[2], C[3], H[4], H[5], H[6], H[7], H[8], H[9], H[10], H[11], H[12], H[13], 
Densities, 0.08085321866063026, 0.09723493848062319, 0.155657007022028, 0.04327055198171625, 0.001003727382280075, 1.535585328636612e-05, 0.001253932670836716, 0.0003261781752808131, 0.001882179069101971, 9.15673448341593e-05, 0.000588036738987231, 0.001324511241730358, 2.702505780828926e-05, 0.1416101197983781, 
Time[fs], 28.000000, 28.000000, 28.000000, 28.000000, 23.500000, 25.000000, 22.500000, 23.000000, 24.000000, 23.500000, 23.000000, 23.000000, 24.500000, 22.500000, 
Density Sum, 0.5251383494775217,,,,,,,,,,,,,,
X Velocity[A/fs],-0.288418,-0.183341,0.189379,0.303576,-0.272088,-0.586390,-1.002772,-0.134294,-0.685135,0.520839,-0.108072,0.078432,0.668661,1.015872,
Y Velocity[A/fs],-0.253254,0.273257,0.245717,-0.256115,-0.968005,-0.329032,-0.020983,0.253204,0.890292,0.942868,0.243010,-1.001064,-0.172890,-0.033112,
Z Velocity[A/fs],0.027751,-0.223440,0.244163,-0.039489,-0.503376,0.877395,-0.128280,-1.087541,0.110178,-0.179235,1.073640,0.370320,-0.937553,0.248548,
Speed[A/fs],0.384828,0.397755,0.394787,0.399140,1.124479,1.105413,1.011162,1.124674,1.128791,1.091970,1.106090,1.070241,1.164476,1.046360,
,,,,,,,,,,,,,,,
C4H10_28r4, C[0], C[1], C[2], C[3], H[4], H[5], H[6], H[7], H[8], H[9], H[10], H[11], H[12], H[13], 
Densities, 0.06610066814889719, 0.1193657791431492, 0.09630669696945003, 0.07366473293671445, 0.000412657134371602, 0.0004135140689879969, 0.001376711958003759, 0.0003952273935126622, 0.002873967586396129, 6.952008456065406e-05, 0.0008931928496589581, 0.0003326676362971298, 0.0005755624743454546, 0.1535327718420621, 
Time[fs], 28.000000, 28.000000, 28.000000, 28.000000, 23.000000, 24.500000, 22.500000, 23.000000, 23.500000, 23.500000, 23.000000, 24.000000, 24.000000, 22.500000, 
Density Sum, 0.5163136702264073,,,,,,,,,,,,,,
X Velocity[A/fs],-0.303375,-0.185140,0.199869,0.289344,-0.212564,-0.578979,-0.967995,-0.172716,-0.662123,0.511862,-0.001932,0.335293,0.491690,1.046626,
Y Velocity[A/fs],-0.253813,0.258015,0.269978,-0.268698,-1.044805,-0.182523,-0.090866,0.170079,0.933154,0.961800,0.181380,-0.907837,-0.318292,0.060968,
Z Velocity[A/fs],0.043989,-0.233330,0.211799,-0.032374,-0.229603,0.879803,-0.290389,-1.087879,0.120365,-0.021136,1.082526,0.576205,-0.942933,0.051493,
Speed[A/fs],0.397986,0.394071,0.397107,0.396190,1.090650,1.068917,1.014690,1.114558,1.150509,1.089729,1.097618,1.126322,1.110041,1.049664,
,,,,,,,,,,,,,,,
C4H10_28r21, C[0], C[1], C[2], C[3], H[4], H[5], H[6], H[7], H[8], H[9], H[10], H[11], H[12], H[13], 
Densities, 0.1105736198004428, 0.07101816177668153, 0.1409118045532741, 0.06840674901631323, 0.0006372134990549908, 0.0006420251434263364, 0.001610739271844924, 0.0005212690894803104, 0.002316010752841251, 9.116037829173293e-05, 0.0008650575700398426, 0.003004796036787989, 0.0006999896601744215, 0.128529807628079, 
Time[fs], 27.500000, 27.500000, 27.500000, 27.500000, 24.000000, 24.000000, 22.500000, 23.000000, 23.500000, 23.500000, 23.000000, 23.000000, 25.000000, 22.500000, 
Density Sum, 0.5298284041767324,,,,,,,,,,,,,,
X Velocity[A/fs],-0.285358,-0.197438,0.198854,0.305832,-0.227801,-0.393468,-1.006271,-0.180585,-0.685820,0.562262,-0.069271,0.058811,0.750981,1.000721,
Y Velocity[A/fs],-0.249657,0.253117,0.256632,-0.253909,-0.937311,-0.353816,-0.004243,0.117327,0.923130,0.911702,0.280931,-1.057163,-0.165103,-0.055270,
Z Velocity[A/fs],0.058948,-0.225710,0.216386,-0.038108,-0.576492,0.968925,-0.073775,-1.102884,0.063814,-0.064078,1.086907,0.226334,-0.870985,0.305009,
Speed[A/fs],0.383709,0.392422,0.390161,0.399318,1.123739,1.104001,1.008981,1.123712,1.151777,1.073054,1.124761,1.082719,1.161829,1.047630,
,,,,,,,,,,,,,,,
C4H10_28r15, C[0], C[1], C[2], C[3], H[4], H[5], H[6], H[7], H[8], H[9], H[10], H[11], H[12], H[13], 
Densities, 0.0458871814012858, 0.05613881312826227, 0.1626442996697874, 0.0448559602171139, 0.0004454174663978855, 0.001248943555137308, 0.001592385953917431, 0.0003148356031264671, 0.00144139095192274, 7.687610220464407e-05, 0.0007486106751381908, 0.001420453735340415, 1.783512544345268e-05, 0.08159654092513158, 
Time[fs], 28.000000, 28.000000, 28.000000, 28.000000, 24.000000, 23.500000, 22.500000, 23.000000, 24.000000, 23.500000, 23.000000, 23.000000, 24.500000, 22.500000, 
Density Sum, 0.3984295445102095,,,,,,,,,,,,,,
X Velocity[A/fs],-0.289228,-0.209595,0.202637,0.289941,-0.305649,-0.459409,-1.005268,-0.226954,-0.661711,0.532600,-0.005494,0.092396,0.676512,1.026506,
Y Velocity[A/fs],-0.230511,0.230373,0.275248,-0.264826,-0.913006,-0.319926,0.003769,0.155674,0.900351,0.930778,0.260259,-1.039039,-0.232575,-0.073523,
Z Velocity[A/fs],0.134675,-0.254597,0.198884,-0.047041,-0.530891,0.978562,-0.097000,-1.073872,0.210439,-0.152307,1.068235,0.277366,-0.897370,0.194075,
Speed[A/fs],0.393606,0.402271,0.395447,0.395489,1.099475,1.127383,1.009944,1.108578,1.137004,1.083148,1.099496,1.079385,1.147621,1.047275,
,,,,,,,,,,,,,,,
C4H10_28r40, C[0], C[1], C[2], C[3], H[4], H[5], H[6], H[7], H[8], H[9], H[10], H[11], H[12], H[13], 
Densities, 0.07046588739862406, 0.1049865344337595, 0.09986710128491247, 0.05317562021485038, 0.001418067893390398, 0.0006858356209921348, 0.0013456264645069, 0.0004217554965782323, 0.002063446380091292, 0.0007591883471262969, 0.0007392369866761398, 0.001923457459776928, 2.29478039102198e-05, 0.1640856493483171, 
Time[fs], 28.000000, 28.000000, 28.000000, 28.000000, 23.500000, 24.000000, 22.500000, 23.000000, 23.500000, 24.000000, 23.000000, 23.000000, 24.500000, 22.500000, 
Density Sum, 0.501960355133512,,,,,,,,,,,,,,
X Velocity[A/fs],-0.319651,-0.175444,0.190740,0.284147,-0.344465,-0.457081,-1.005361,-0.104713,-0.658801,0.662815,-0.040812,0.106504,0.729397,1.036226,
Y Velocity[A/fs],-0.248291,0.252075,0.275621,-0.263371,-0.961401,-0.348701,0.025197,0.123699,0.939233,0.893425,0.320493,-1.029471,-0.206864,-0.013947,
Z Velocity[A/fs],0.044459,-0.237978,0.238343,-0.024657,-0.456581,0.922873,-0.113891,-1.094984,0.025819,-0.271144,1.071821,0.301874,-0.863940,0.224227,
Speed[A/fs],0.407188,0.388530,0.411286,0.388216,1.118667,1.087295,1.012105,1.106913,1.147538,1.145011,1.119456,1.078091,1.149437,1.060301,
,,,,,,,,,,,,,,,
C4H10_28r25, C[0], C[1], C[2], C[3], H[4], H[5], H[6], H[7], H[8], H[9], H[10], H[11], H[12], H[13], 
Densities, 0.06198654781902033, 0.1439725345008966, 0.2055935146938901, 0.08124787720348373, 0.001245774986893263, 1.552558590223627e-05, 0.00163187652776848, 0.00049738652420719, 0.00177158891258048, 8.126200494568886e-05, 0.001026695760390925, 0.002034533941285094, 2.924588113007515e-05, 0.1617396260900248, 
Time[fs], 27.500000, 27.500000, 27.500000, 27.500000, 24.000000, 25.000000, 22.500000, 23.000000, 24.000000, 23.500000, 23.000000, 23.000000, 24.500000, 22.500000, 
Density Sum, 0.662873990432419,,,,,,,,,,,,,,
X Velocity[A/fs],-0.283245,-0.172089,0.191188,0.306849,-0.257318,-0.513145,-0.996608,-0.103047,-0.657613,0.532264,0.007790,0.036996,0.688048,1.008233,
Y Velocity[A/fs],-0.250751,0.255730,0.244600,-0.250762,-0.875912,-0.416596,0.055572,0.288607,0.882513,0.948122,0.192043,-1.033359,-0.194108,-0.054127,
Z Velocity[A/fs],0.047812,-0.222573,0.234687,-0.036769,-0.620179,0.880117,-0.120777,-1.070647,0.100642,-0.018575,1.083300,0.316647,-0.897423,0.259227,
Speed[A/fs],0.381300,0.380199,0.389179,0.397983,1.103656,1.100670,1.005437,1.113641,1.105176,1.087467,1.100219,1.081418,1.147369,1.042431,
,,,,,,,,,,,,,,,
C4H10_28r14, C[0], C[1], C[2], C[3], H[4], H[5], H[6], H[7], H[8], H[9], H[10], H[11], H[12], H[13], 
Densities, 0.09404786004735619, 0.08546878140430807, 0.123354313001309, 0.02235716355275768, 0.001501547256454927, 0.0006054101019489844, 0.00131376289167241, 0.0003645911841485658, 0.00111019964827805, 8.795127907233193e-05, 0.0009095490722076033, 0.00220298534007899, 3.040253342958419e-05, 0.158298316221579, 
Time[fs], 27.500000, 27.500000, 27.500000, 27.500000, 23.500000, 24.000000, 22.500000, 23.000000, 24.000000, 23.500000, 23.000000, 23.000000, 24.500000, 22.500000, 
Density Sum, 0.4916528335346014,,,,,,,,,,,,,,
X Velocity[A/fs],-0.273301,-0.184633,0.194252,0.313449,-0.374368,-0.463152,-0.986056,-0.164070,-0.670601,0.530212,0.003686,-0.000460,0.749820,1.001098,
Y Velocity[A/fs],-0.260308,0.254600,0.251953,-0.253584,-0.921154,-0.269586,0.014496,0.327615,0.873596,0.942605,0.284824,-1.048072,-0.173800,-0.077589,
Z Velocity[A/fs],0.034133,-0.226036,0.225980,-0.035024,-0.498732,0.954834,-0.240793,-1.066742,0.259928,-0.127988,1.077101,0.280623,-0.870467,0.294534,
Speed[A/fs],0.378970,0.387302,0.390232,0.404699,1.112389,1.094940,1.015135,1.127914,1.131565,1.089041,1.114130,1.084990,1.161959,1.046407,
,,,,,,,,,,,,,,,
